ID,EmployerName,MinPositionSalary,MaxPositionSalary,OvertimePay,LumpSumPay,OtherPay,EmployeesRetirementCostCovered,HealthDentalVision,DOB,PensionFormula,EmployerURL,Location,TotalWages
60774,Gujarat University,42048,59172,1107.12,0,3072.19,,9319.08,19-02-1955,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,45973.59
58559,Gujarat University of Transplantation Sciences,22879.56,38749.56,0,0,3574.5,0,0,04-10-1979,,www.guts.education,Ahmedabad,5939.5
36484,Dharamsinh Desai University,59076,131088,0,0,3807,0,23270.64,23-07-1962,2.00% @ 55,ddu.ac.in,,34676.11
5924,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0,,2233,,0,03-01-1967,,iitram.ac.in,Ahmedabad,2233
98231,Sardar Patel University,92088,292068,0,0,138,0,23270.64,03-10-1954,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar ,204626.16
55152,Gujarat University of Transplantation Sciences,49512,66192,0,0,3796.87,,16978.68,21-08-1974,2.00% @ 62,www.guts.education,,47447.4
64983,Gujarat University,22879.56,38749.56,0,0,2496.5,,0,10-07-1963,,gujaratuniversity.org.in,,2496.5
84682,Navsari Agricultural University,67656,143952,0,0,0,,18224.64,11-02-1957,2.00% @ 62,www.nau.in,,86658.39
119255,Shri Govind Guru University,22879.56,38749.56,0,0,1237.5,,0,03-10-1951,,sggu.ac.in,Godhra,1237.5
33324,Anand Agricultural University,22879.56,38749.56,0,,1235.3,,0,10-10-1982,,www.aau.in,Anand ,1235.3
50190,Gujarat Ayurved University,22879.56,38749.56,0,,150,,0,20-11-1957,,ayurveduniversity.edu.in,Jamnagar,150
62884,Gujarat University,59076,131088,0,0,3643.2,,9319.08,23-11-1987,2.00% @ 62,gujaratuniversity.org.in,Ahmedabad,59094.48
1442,Institute of Infrastructure Technology Research and Management,62484,79848,0,0,0,0,23510.64,13-03-1975,2.00% @ 62,iitram.ac.in,Ahmedabad,62219.46
59104,Gujarat University of Transplantation Sciences,22879.56,38749.56,0,0,3932.5,0,0,22-10-1989,,www.guts.education,Ahmedabad,3932.5
25379,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0,0,1385.89,0,0,20-03-1955,,www.bknmu.edu.in,Junagadh,1385.89
69645,Gujarat Technological University,59076,131088,0,0,9456.17,,5503.77,03-02-1959,2.00% @ 62,gtu.ac.in,Ahmedabad,28451.01
48212,Gujarat Ayurved University,31200,51972,0,0,219.81,,0,07-01-1967,Part-Time Seasonal and Temporary (PST) Retirement Plan,ayurveduniversity.edu.in,Jamnagar,11522.3
3951,Institute of Infrastructure Technology Research and Management,59076,131088,0,0,2854.2,,9237.72,14-08-1985,Part-Time Seasonal and Temporary (PST) Retirement Plan,iitram.ac.in,Ahmedabad,30790.39
59045,Gujarat University of Transplantation Sciences,22879.56,38749.56,0,0,1543.2,,0,20-01-1986,,www.guts.education,Ahmedabad,1543.2
33352,Anand Agricultural University,22879.56,38749.56,0,0,575.9,,0,11-03-1980,,www.aau.in,,575.9
4625,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0,0,1036.8,,0,12-11-1959,,iitram.ac.in,Ahmedabad,3113.6
58385,Gujarat University of Transplantation Sciences,54648,77856,0,0,1023.79,0,9329.16,27-10-1979,2.00% @ 55,www.guts.education,,57638.95
109767,Saurashtra University,97968,173388,0,0,0,0,9237.72,10-09-1961,2.00% @ 55,saurashtrauniversity.edu,Rajkot,115322.52
97975,Sardar Patel University,30024,108996,0,0,0,0,22015.08,22-09-1961,2.00% @ 55,spuvvn.edu,,92226.52
83187,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0,,1919.5,,0,24-03-1964,,msubaroda.ac.in,Vadodara,1919.5
27914,Dr. Babasaheb Ambedkar Open University,59076,131088,0,0,0,,6977.7,15-03-1961,Part-Time Seasonal and Temporary (PST) Retirement Plan,baou.edu.in,,16508.4
100162,Sardar Patel University,85188,150792,0,,0,,0,23-01-1950,,spuvvn.edu,,59681.5
105649,Saurashtra University,92088,292068,0,0,8875.52,,23270.64,16-03-1967,2.00% @ 55,saurashtrauniversity.edu,Rajkot,234409.28
97839,Sardar Patel University,70896,133764,0,0,650,0,8998.68,16-08-1950,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar ,91778.04
91697,Gujarat Forensic Sciences University,28079.4,41432.76,0,0,0,,0,15-03-1952,,gfsu.edu.in,Gandhinagar,5953.77
7744,Sardarkrushinagar Dantiwada Agricultural University,59076,131088,0,0,11408,,9319.08,24-05-1964,2.00% @ 60,sdau.edu.in,Palanpur,83678
91046,Gujarat Forensic Sciences University,28079.4,41432.76,0,0,0,0,0,27-10-1970,,gfsu.edu.in,,1311.7
38925,Dharamsinh Desai University,62340,88932,0,0,924.6,,23270.64,20-09-1989,2.00% @ 55,ddu.ac.in,Nadiad,64812.51
71019,Gujarat Technological University,28079.4,41432.76,0,0,0,0,0,27-02-1988,,gtu.ac.in,,468
116093,Gujarat National Law University,22879.56,38749.56,0,0,545,,0,14-04-1979,,gnlu.ac.in,Gandhinagar,545
86338,Navsari Agricultural University,56184,86820,3940.38,0,9009.93,,22640.64,06-11-1977,3.00% @ 50,www.nau.in,,89686.49
17152,Hemchandracharya North Gujarat University,22879.56,38749.56,0,,1832.6,0,0,15-08-1955,,ngu.ac.in,Patan,1832.6
54694,Gujarat University of Transplantation Sciences,49512,66192,0,0,1636.8,0,23270.64,23-02-1981,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,,19795.4
85938,Navsari Agricultural University,59076,131088,0,0,12932,,1769.64,11-11-1961,2.00% @ 62,www.nau.in,Navsari,83460.32
85467,Navsari Agricultural University,37092,65160,4725.5,0,944.06,,17631.72,25-04-1970,2.00% @ 55,www.nau.in,Navsari,53326.52
1247,Institute of Infrastructure Technology Research and Management,44712,157800,0,0,138,0,23270.64,03-01-1975,2.00% @ 55,iitram.ac.in,Ahmedabad,128006.68
38210,Dharamsinh Desai University,22879.56,38749.56,0,0,3294.5,0,0,05-09-1980,,ddu.ac.in,Nadiad,3294.5
45783,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0,0,605,0,0,04-03-1969,,www.mkbhavuni.edu.in,Bhavnagar,605
74009,Gujarat Technological University,22879.56,38749.56,0,0,2702.7,,0,15-06-1984,,gtu.ac.in,Ahmedabad,2702.7
103202,Sardar Patel University,22879.56,38749.56,0,0,5139.62,0,0,14-09-1985,,spuvvn.edu,Vallabh Vidhyanagar ,7343.1
87821,Navsari Agricultural University,22879.56,38749.56,0,0,176,,0,03-03-1966,,www.nau.in,Navsari,176
10461,Sardarkrushinagar Dantiwada Agricultural University,59076,131088,0,0,0,,6423.48,17-06-1971,2.00% @ 62,sdau.edu.in,Palanpur,47808
52743,Gujarat University of Transplantation Sciences,59076,131088,0,0,3360,0,17232.63,15-01-1957,2.00% @ 62,www.guts.education,Ahmedabad,88536.26
58686,Gujarat University of Transplantation Sciences,22879.56,38749.56,0,0,2935.6,,0,23-11-1952,,www.guts.education,Ahmedabad,2935.6
5672,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0,0,1447.6,0,0,15-09-1953,,iitram.ac.in,Ahmedabad,1447.6
65706,Krantiguru Shyamji Krishna Verma Kachchh University,22879.56,38749.56,0,0,0,0,0,17-07-1958,Part-Time Seasonal and Temporary (PST) Retirement Plan,kskvku.digitaluniversity.ac,Bhuj,26.25
88151,Gujarat Forensic Sciences University,46764,82152,0,0,3416.9,,21569.28,21-02-1968,2.00% @ 55,gfsu.edu.in,Gandhinagar,64013.27
97539,Sardar Patel University,39456,73944,120.69,0,650,,9237.72,02-11-1979,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar ,56268.69
33376,Anand Agricultural University,22879.56,38749.56,0,0,3440,0,0,05-10-1980,,www.aau.in,Anand ,3440
9928,Sardarkrushinagar Dantiwada Agricultural University,49512,66192,0,0,8606,,89.64,22-03-1977,2.00% @ 62,sdau.edu.in,Palanpur,51207.6
32594,Anand Agricultural University,22879.56,38749.56,0,0,2153.2,,0,04-01-1972,,www.aau.in,Anand ,2153.2
119761,Shri Govind Guru University,22879.56,38749.56,0,,1557.01,0,0,07-10-1975,,sggu.ac.in,Godhra,1557.01
40224,Maharaja Krishnakumarsinhji Bhavnagar University,74988,140976,0,0,650,0,23270.64,13-06-1982,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar,90993.8
28988,Dr. Babasaheb Ambedkar Open University,22879.56,38749.56,0,0,4821.5,0,0,19-11-1956,,baou.edu.in,Ahmedabad,8088.5
62665,Gujarat University,49512,66192,0,0,265.73,0,0,12-09-1985,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad,1200.46
52542,Gujarat University of Transplantation Sciences,49248,86508,0,0,4824,0,23270.64,15-03-1975,2.00% @ 55,www.guts.education,,71478.52
98840,Sardar Patel University,30624,58692,0,0,0,0,6792.39,02-11-1976,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar ,39586
80287,Maharaja Sayajirao University of Baroda,59076,131088,0,0,0,,0,06-02-1978,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,,8584.29
20164,Ganpat University,22879.56,38749.56,0,0,2601.5,,0,17-01-1963,,gu.ac.in,Mehsana,2601.5
103617,Sardar Patel University,22879.56,38749.56,0,0,6995.8,,0,03-06-1979,,spuvvn.edu,Vallabh Vidhyanagar ,7387.8
67329,Krantiguru Shyamji Krishna Verma Kachchh University,22879.56,38749.56,0,0,5253.9,,0,03-04-1969,,kskvku.digitaluniversity.ac,Bhuj,5253.9
91219,Gujarat Forensic Sciences University,28079.4,41432.76,0,0,0,0,0,27-05-1958,,gfsu.edu.in,Gandhinagar,3805.1
57216,Gujarat University of Transplantation Sciences,22879.56,38749.56,0,0,39.6,0,0,13-02-1979,,www.guts.education,Ahmedabad,39.6
45839,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0,0,5024.5,0,0,12-01-1979,,www.mkbhavuni.edu.in,,5024.5
119953,Shri Govind Guru University,22879.56,38749.56,0,0,2551.94,0,0,20-06-1952,,sggu.ac.in,Godhra,2551.94
120333,Shri Govind Guru University,22879.56,38749.56,0,,1085.7,,0,16-02-1983,,sggu.ac.in,Godhra,1085.7
22958,Bhakta Kavi Narsinh Mehta University,49512,66192,0,,0,,0,07-06-1970,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.bknmu.edu.in,,1613.07
34765,Dharamsinh Desai University,59076,131088,0,0,0,0,23270.64,11-05-1957,2.00% @ 62,ddu.ac.in,,69381.52
59868,Gujarat University,39456,73944,8.16,0,650,0,23270.64,14-05-1960,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,49135.16
81266,Maharaja Sayajirao University of Baroda,22879.56,38749.56,425.63,,4154.85,,0,20-08-1950,,msubaroda.ac.in,Vadodara,8697.98
38576,Dharamsinh Desai University,22879.56,38749.56,0,,7254.5,0,0,08-02-1958,,ddu.ac.in,Nadiad,7529.5
30417,Anand Agricultural University,85188,150792,0,0,0,0,9807.72,10-05-1981,2.00% @ 55,www.aau.in,Anand ,93242.88
70577,Gujarat Technological University,28079.4,41432.76,0,0,0,0,0,15-04-1969,,gtu.ac.in,Ahmedabad,2310
24258,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0,0,137.5,0,0,19-04-1975,,www.bknmu.edu.in,Junagadh,137.5
71759,Gujarat Technological University,49512,66192,0,0,0,0,0,06-08-1987,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,,2419.6
67880,Gujarat Technological University,70896,133764,0,0,5470.9,0,14333.62,04-09-1978,2.00% @ 55,gtu.ac.in,Ahmedabad,71490.86
114193,Gujarat National Law University,132,2880,0,0,7375,,0,22-08-1974,Part-Time Seasonal and Temporary (PST) Retirement Plan,gnlu.ac.in,,7375
686,Raksha Shakti University,41508,79200,0,0,500,0,9237.72,23-11-1987,2.00% @ 55,rsu.ac.in,Ahmedabad,62590
73951,Gujarat Technological University,22879.56,38749.56,0,0,7224.9,,0,12-08-1954,,gtu.ac.in,,7224.9
105812,Saurashtra University,56472,75924,0,0,1200,0,9329.16,08-06-1969,2.00% @ 62,saurashtrauniversity.edu,Rajkot,57161.68
101902,Sardar Patel University,59076,131088,0,0,0,0,0,27-04-1952,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar ,10789.6
42763,Maharaja Krishnakumarsinhji Bhavnagar University,49512,66192,0,0,3036.2,,9237.72,10-05-1988,2.00% @ 62,www.mkbhavuni.edu.in,Bhavnagar,30187.67
72877,Gujarat Technological University,69792,88488,8504.56,0,267.68,0,17751.72,21-08-1989,2.00% @ 55,gtu.ac.in,Ahmedabad,79074
45751,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0,0,1684.5,0,0,15-09-1962,,www.mkbhavuni.edu.in,Bhavnagar,1684.5
19470,Ganpat University,28079.4,41432.76,0,0,0,0,0,09-03-1961,,gu.ac.in,Mehsana,1375.4
12101,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,27,,0,18-03-1962,,sdau.edu.in,Palanpur,27
42028,Maharaja Krishnakumarsinhji Bhavnagar University,132,2880,0,0,500,0,0,26-07-1985,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar,500
39029,Dharamsinh Desai University,28152,66204,0,0,1470.94,0,0,03-07-1980,,ddu.ac.in,Nadiad,3233.41
80479,Maharaja Sayajirao University of Baroda,59076,131088,0,0,0,,0,16-02-1979,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara,11131.38
90307,Gujarat Forensic Sciences University,59076,131088,0,,5000,0,2628.84,09-05-1982,2.00% @ 62,gfsu.edu.in,Gandhinagar,25874.38
27426,Dr. Babasaheb Ambedkar Open University,49512,66192,0,0,1755,0,0,05-09-1965,Part-Time Seasonal and Temporary (PST) Retirement Plan,baou.edu.in,Ahmedabad,4174.6
36935,Dharamsinh Desai University,56184,86820,6046.35,0,6191.48,,22640.64,13-06-1950,2.50% @ 57,ddu.ac.in,,71440.07
47809,Gujarat Ayurved University,85188,150792,0,,9849.6,,9807.72,16-08-1969,2.00% @ 55,ayurveduniversity.edu.in,Jamnagar,108721.71
22646,Bhakta Kavi Narsinh Mehta University,28079.4,41432.76,0,0,0,,0,19-09-1967,,www.bknmu.edu.in,Junagadh,2671.5
89657,Gujarat Forensic Sciences University,28080,52920,0,0,0,0,0,11-04-1956,,gfsu.edu.in,,7102.77
41893,Maharaja Krishnakumarsinhji Bhavnagar University,85188,150792,0,0,0,0,184.08,27-01-1951,,www.mkbhavuni.edu.in,Bhavnagar,55714.22
43984,Maharaja Krishnakumarsinhji Bhavnagar University,59076,131088,0,0,3894.01,,89.64,05-05-1988,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar,55690.32
64874,Gujarat University,22879.56,38749.56,0,0,867.9,0,0,01-04-1969,,gujaratuniversity.org.in,Ahmedabad,867.9
77988,Maharaja Sayajirao University of Baroda,52464,125736,0,0,650,0,23270.64,12-03-1952,2.00% @ 55,msubaroda.ac.in,Vadodara,79964.68
53948,Gujarat University of Transplantation Sciences,28079.4,41432.76,0,0,0,,0,01-06-1986,,www.guts.education,Ahmedabad,2805
28969,Dr. Babasaheb Ambedkar Open University,22879.56,38749.56,0,0,2112,0,0,23-09-1989,,baou.edu.in,Ahmedabad,4818
99637,Sardar Patel University,59076,131088,0,0,10887.57,,3554.93,01-10-1985,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar ,36699.07
25744,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0,0,2591.6,,0,22-07-1963,,www.bknmu.edu.in,Junagadh,2633.4
5663,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0,0,2145.85,,0,02-06-1984,,iitram.ac.in,Ahmedabad,2145.85
78286,Maharaja Sayajirao University of Baroda,67656,143952,0,0,8268,0,17631.72,23-04-1960,2.00% @ 55,msubaroda.ac.in,Vadodara,85635.48
58336,Gujarat University of Transplantation Sciences,54648,77856,0,0,1023.79,0,9237.72,12-04-1981,2.00% @ 62,www.guts.education,,54188.64
46193,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0,0,1337.5,0,0,25-10-1961,,www.mkbhavuni.edu.in,Bhavnagar,1337.5
7187,Sardarkrushinagar Dantiwada Agricultural University,31200,48888,1112.13,0,1814,,3113.83,16-02-1962,2.00% @ 60,sdau.edu.in,Palanpur,14744.31
71561,Gujarat Technological University,49512,66192,0,0,102,0,9349.66,27-07-1976,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,Ahmedabad,17587.7
19696,Ganpat University,59076,131088,0,0,1902.8,,23203.41,03-10-1982,2.00% @ 62,gu.ac.in,Mehsana,49872.32
67056,Krantiguru Shyamji Krishna Verma Kachchh University,22879.56,38749.56,0,0,2170.3,0,0,10-04-1965,,kskvku.digitaluniversity.ac,Bhuj,2170.3
2335,Institute of Infrastructure Technology Research and Management,85188,150792,0,0,37050,,17631.72,23-01-1958,2.00% @ 55,iitram.ac.in,Ahmedabad,146556.16
60514,Gujarat University,22879.56,291194.4,0,0,0,,0,05-10-1976,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad,1872
111213,Saurashtra University,22879.56,38749.56,0,0,2160,0,0,08-06-1974,,saurashtrauniversity.edu,Rajkot,2160
92319,Gujarat Forensic Sciences University,49512,66192,0,0,0,0,0,01-05-1980,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar,2391.6
68142,Gujarat Technological University,37380,65700,188.87,0,622.68,0,16327.72,08-06-1975,2.00% @ 55,gtu.ac.in,Ahmedabad,50820.95
28087,Dr. Babasaheb Ambedkar Open University,42852,80304,968.8,14906.17,650,0,16162.41,15-09-1959,2.00% @ 55,baou.edu.in,,71236.72
48772,Gujarat Ayurved University,23587.2,324000,0,0,500,,0,15-02-1972,Part-Time Seasonal and Temporary (PST) Retirement Plan,ayurveduniversity.edu.in,Jamnagar,500
101086,Sardar Patel University,49512,66192,0,,0,,0,10-02-1971,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar ,5119.2
117296,Shri Govind Guru University,62484,79848,0,4212.59,369.88,0,25495.14,22-10-1964,2.00% @ 55,sggu.ac.in,,70595.8
82256,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0,0,7275,,0,09-02-1977,,msubaroda.ac.in,Vadodara,11430
83491,Navsari Agricultural University,56316,98904,378.08,0,0,0,3620.8,16-01-1970,2.00% @ 62,www.nau.in,,21933.35
67874,Gujarat Technological University,70896,133764,0,0,650,,22015.08,17-10-1964,2.00% @ 55,gtu.ac.in,Ahmedabad,100587.08
88358,Gujarat Forensic Sciences University,34152,59976,1204.9,0,650,,7886.52,14-10-1960,2.00% @ 55,gfsu.edu.in,Gandhinagar,44455.94
39315,Maharaja Krishnakumarsinhji Bhavnagar University,39456,73944,0,0,650,0,17631.72,03-11-1955,2.00% @ 55,www.mkbhavuni.edu.in,,45438.96
60525,Gujarat University,22879.56,291194.4,0,0,0,0,0,01-02-1982,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad,5010
30107,Anand Agricultural University,52464,125736,0,0,650,,23270.64,27-08-1970,2.00% @ 55,www.aau.in,Anand ,82999.92
8661,Sardarkrushinagar Dantiwada Agricultural University,28079.4,41432.76,0,0,0,0,0,03-07-1969,,sdau.edu.in,,2833.63
12130,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,,664,0,0,05-10-1974,,sdau.edu.in,Palanpur,664
5707,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0,0,1500,0,0,15-06-1955,,iitram.ac.in,Ahmedabad,1500
43680,Maharaja Krishnakumarsinhji Bhavnagar University,59076,131088,0,0,12456.73,,9716.28,21-09-1984,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar,66683.64
93927,Gujarat Forensic Sciences University,22879.56,38749.56,0,,6820.01,0,0,27-06-1975,,gfsu.edu.in,Gandhinagar,7986.71
95305,Gujarat Forensic Sciences University,22879.56,38749.56,0,0,1221.6,0,0,01-01-1964,,gfsu.edu.in,Gandhinagar,1221.6
77468,Maharaja Sayajirao University of Baroda,22879.56,291194.4,0,0,0,0,0,04-11-1989,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara,6999
56395,Gujarat University of Transplantation Sciences,49248,86508,0,0,0,,3586.9,26-03-1976,2.00% @ 62,www.guts.education,,28661.41
122319,Veer Narmad South Gujarat University,49512,66192,0,,797.2,,0,20-05-1968,Part-Time Seasonal and Temporary (PST) Retirement Plan,vnsgu.ac.in,Surat,8000.02
70933,Gujarat Technological University,28079.4,41432.76,0,0,0,,0,25-11-1968,,gtu.ac.in,,13
18093,Shree Somnath Sanskrit University,28079.4,41432.76,0,,0,0,0,11-11-1974,,sssu.ac.in,Veraval,2987
91474,Gujarat Forensic Sciences University,28079.4,41432.76,0,0,0,0,0,22-05-1964,,gfsu.edu.in,Gandhinagar,1534
39613,Maharaja Krishnakumarsinhji Bhavnagar University,31200,53496,0,0,153.09,0,3931.97,27-11-1951,2.00% @ 62,www.mkbhavuni.edu.in,Bhavnagar,28750.54
47156,Gujarat Ayurved University,34152,59976,0,0,650,0,10778.64,12-05-1979,2.00% @ 62,ayurveduniversity.edu.in,Jamnagar,35353.35
31562,Anand Agricultural University,97968,173388,0,12448.33,10767,,6989.31,27-04-1951,2.00% @ 55,www.aau.in,Anand ,103858.65
114907,Gujarat National Law University,59076,131088,0,0,1192.1,0,17989.34,08-03-1977,2.00% @ 62,gnlu.ac.in,,38393.68
16606,Hemchandracharya North Gujarat University,31236,54888,0,0,0,,6641.37,25-09-1989,2.00% @ 62,ngu.ac.in,Patan,27752.93
69407,Gujarat Technological University,52464,125736,0,0,0,,6749.01,09-09-1965,2.00% @ 62,gtu.ac.in,,41794.85
120032,Shri Govind Guru University,22879.56,38749.56,0,0,834.58,0,0,05-10-1976,,sggu.ac.in,Godhra,834.58
19591,Ganpat University,49512,66192,0,0,0,0,300.23,08-05-1962,Part-Time Seasonal and Temporary (PST) Retirement Plan,gu.ac.in,Mehsana,4958.54
76204,Gujarat Technological University,28152,66204,0,0,0,,0,16-02-1957,,gtu.ac.in,,4067.28
47961,Gujarat Ayurved University,132,2880,0,0,2997,0,0,07-09-1953,Part-Time Seasonal and Temporary (PST) Retirement Plan,ayurveduniversity.edu.in,Jamnagar,2997
79081,Maharaja Sayajirao University of Baroda,28079.4,41432.76,0,0,0,,0,02-07-1989,,msubaroda.ac.in,,5276
52209,Gujarat University of Transplantation Sciences,62484,79848,3102.41,0,191.38,0,23510.64,19-10-1969,2.00% @ 55,www.guts.education,Ahmedabad,64355.51
67057,Krantiguru Shyamji Krishna Verma Kachchh University,22879.56,38749.56,0,,2433,,0,22-10-1955,,kskvku.digitaluniversity.ac,Bhuj,2433
40615,Maharaja Krishnakumarsinhji Bhavnagar University,31200,48888,811.05,0,1915.7,,8998.68,10-06-1989,2.00% @ 62,www.mkbhavuni.edu.in,Bhavnagar,28053.13
118909,Shri Govind Guru University,22879.56,38749.56,0,0,2232.75,0,0,12-08-1975,,sggu.ac.in,Godhra,3580.85
